Biological Science I,BIO-101-007,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 11:00 AM,Thornley,630,226,LAB,24,0
Biological Science I,BIO-101-007,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Thornley,970,207,LEC,24,0
Biological Science I,BIO-101-008,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,02:50 PM - 05:50 PM,Thornley,630,226,HYB,24,0
Biological Science I,BIO-101-009,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 09:55 AM,Thornley,970,336,LEC,24,0
Biological Science I,BIO-101-009,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,10:15 AM - 12:10 PM,Thornley,630,226,LAB,24,0
Biological Science I,BIO-101-010,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,12:40 PM - 02:35 PM,Thornley,630,214,LEC,24,0
Biological Science I,BIO-101-010,M W,2023 Spring 2,3/13/2023 - 4/30/2023,02:50 PM - 05:50 PM,Thornley,630,226,LAB,24,0
Biological Science I,BIO-101-011,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,630,226,HYB,24,0
Biological Science I,BIO-101-MP3,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:00 AM - 12:45 PM,Mt. Pleasant,9100,127,LAB,16,0
Biological Science I,BIO-101-MP3,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,01:00 PM - 02:45 PM,Mt. Pleasant,9100,108,LEC,16,0
Biological Science I,BIO-101-MP4,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:00 AM - 12:45 PM,Mt. Pleasant,9100,127,LAB,16,0
Biological Science I,BIO-101-MP4,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,01:00 PM - 02:45 PM,Mt. Pleasant,9100,108,LEC,16,0
Biological Science I,BIO-101-W05,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Biological Science I,BIO-101-W06,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Biological Science I,BIO-101-W07,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Biological Science I,BIO-101-W08,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Biological Science II,BIO-102-B01,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 09:55 AM,Berkeley,6100,149,LEC,24,0
Biological Science II,BIO-102-B01,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,10:15 AM - 12:10 PM,Berkeley,6100,185,LAB,24,0
Biological Science II,BIO-102-MP1,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 10:45 AM,Mt. Pleasant,9100,127,HYB,16,0
Biological Science II,BIO-102-P04,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,10:15 AM - 12:10 PM,Off Site,,,SOM,24,0
Biological Science II,BIO-102-P04,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,12:40 PM - 02:35 PM,Off Site,,,SOM,24,0
Biological Science II,BIO-102-W05,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Biological Science II,BIO-102-W06,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Biological Science II,BIO-102-W07,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Biological Science II,BIO-102-W08,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Basic Anatomy and Physiology,BIO-112-W03,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Anatomy and Physiology I,BIO-210-012,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 09:55 AM,Thornley,630,214,LEC,24,0
Anatomy and Physiology I-Lab,BIO-210L-012,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,10:15 AM - 12:10 PM,Thornley,970,332,LAB,24,0
Anatomy and Physiology I,BIO-210-013,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Thornley,630,104,LEC,24,0
Anatomy and Physiology I-Lab,BIO-210L-013,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 11:00 AM,Thornley,630,224,LAB,24,0
Anatomy and Physiology I,BIO-210-014,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Off Site,,,SOM,24,0
Anatomy and Physiology I-Lab,BIO-210L-014,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 11:00 AM,Off Site,,,SOM,24,0
Anatomy and Physiology I,BIO-210-015,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 11:00 AM,Thornley,630,227,LEC,24,0
Anatomy and Physiology I-Lab,BIO-210L-015,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Thornley,970,332,LAB,24,0
Anatomy and Physiology I,BIO-210-016,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,01:15 AM - 12:10 PM,Thornley,970,338,LEC,24,0
Anatomy and Physiology I-Lab,BIO-210L-016,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,12:40 PM - 02:35 PM,Thornley,970,332,LAB,24,0
Anatomy and Physiology I,BIO-210-017,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:30 PM - 09:30 PM,Thornley,630,107,LEC,24,0
Anatomy and Physiology I-Lab,BIO-210L-017,M W,2023 Spring 2,3/13/2023 - 4/30/2023,06:30 PM - 09:30 PM,Thornley,630,224,LAB,24,0
Anatomy and Physiology I,BIO-210-018,M W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 PM - 10:00 PM,Thornley,970,333,LEC,24,0
Anatomy and Physiology I-Lab,BIO-210L-018,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 PM - 10:00 PM,Thornley,970,332,LAB,24,0
Anatomy and Physiology I,BIO-210-MP3,M W,2023 Spring 2,3/13/2023 - 4/30/2023,01:00 PM - 02:45 PM,Mt. Pleasant,9100,107,HYB,16,0
Anatomy and Physiology I-Lab,BIO-210L-MP3,M W,2023 Spring 2,3/13/2023 - 4/30/2023,11:00 AM - 12:45 PM,Mt. Pleasant,9100,127,HYB,16,0
Anatomy and Physiology I,BIO-210-MP4,M W,2023 Spring 2,3/13/2023 - 4/30/2023,01:00 PM - 02:45 PM,Mt. Pleasant,9100,107,HYB,16,0
Anatomy and Physiology I-Lab,BIO-210L-MP4,M W,2023 Spring 2,3/13/2023 - 4/30/2023,03:00 PM - 04:45 PM,Mt. Pleasant,9100,127,HYB,16,0
Anatomy and Physiology I,BIO-210-W05,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Anatomy and Physiology I,BIO-210-W06,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Anatomy and Physiology I,BIO-210-W07,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Anatomy and Physiology I,BIO-210-W08,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Anatomy and Physiology II,BIO-211-009,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 11:00 AM,Thornley,970,207,LEC,24,0
Anatomy and Physiology II-Lab,BIO-211L-009,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Thornley,970,335,LAB,24,0
Anatomy and Physiology II,BIO-211-010,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Thornley,970,206,LEC,24,0
Anatomy and Physiology II-Lab,BIO-211L-010,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 11:00 AM,Thornley,970,335,LAB,24,0
Anatomy and Physiology II,BIO-211-011,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,HYB,24,0
Anatomy and Physiology II-Lab,BIO-211L-011,M W,2023 Spring 2,3/13/2023 - 4/30/2023,02:50 PM - 05:50 PM,Thornley,970,335,LAB,24,0
Anatomy and Physiology II,BIO-211-012,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 09:55 AM,Off Site,,,SOM,24,0
Anatomy and Physiology II-Lab,BIO-211L-012,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,12:40 PM - 02:35 PM,Off Site,,,SOM,24,0
Anatomy and Physiology II,BIO-211-013,M T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,01:15 PM - 02:45 PM,Thornley,970,334,LEC,24,0
Anatomy and Physiology II-Lab,BIO-211L-013,M T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,03:00 PM - 04:25 PM,Thornley,630,224,LAB,24,0
Anatomy and Physiology II,BIO-211-014,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,10:15 AM - 12:10 PM,Thornley,970,336,LEC,24,0
Anatomy and Physiology II-Lab,BIO-211L-014,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,12:40 PM - 02:35 PM,Thornley,970,335,LAB,24,0
Anatomy and Physiology II,BIO-211-015,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,HYB,24,0
Anatomy and Physiology II-Lab,BIO-211L-015,M W,2023 Spring 2,3/13/2023 - 4/30/2023,06:30 PM - 09:30 PM,Thornley,970,335,LAB,24,0
Anatomy and Physiology II,BIO-211-B01,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,10:15 AM - 12:10 PM,Berkeley,6100,149,LEC,24,0
Anatomy and Physiology II-Lab,BIO-211L-B01,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 09:55 AM,Berkeley,6100,185,LAB,24,0
Anatomy and Physiology II,BIO-211-MP1,,2023 Spring 2,3/13/2023 - 4/30/2023,,Mt. Pleasant,,,HYB,16,0
Anatomy and Physiology II-Lab,BIO-211L-MP1,M W,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 10:45 AM,Mt. Pleasant,9100,127,HYB,16,0
Anatomy and Physiology II,BIO-211-P04,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,10:15 AM - 12:10 PM,Off Site,,,SOM,24,0
Anatomy and Physiology II-Lab,BIO-211L-P04,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,12:40 PM - 02:35 PM,Off Site,,,SOM,24,0
Anatomy and Physiology II,BIO-211-W05,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Anatomy and Physiology II,BIO-211-W06,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Anatomy and Physiology II,BIO-211-W07,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Anatomy and Physiology II,BIO-211-W08,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Microbiology,BIO-225-004,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,HYB,24,0
Microbiology-Lab,BIO-225L-004,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Thornley,970,330,LAB,24,0
Microbiology,BIO-225-005,M W,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 11:00 AM,Thornley,970,334,LEC,24,0
Microbiology-Lab,BIO-225L-005,M W,2023 Spring 2,3/13/2023 - 4/30/2023,11:03 AM - 02:03 PM,Thornley,970,330,LAB,24,0
Microbiology,BIO-225-006,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,HYB,24,0
Microbiology-Lab,BIO-225L-006,M W,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,970,330,LAB,24,0
Microbiology,BIO-225-W04,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Microbiology,BIO-225-W05,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Microbiology,BIO-225-W06,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Introduction to Baking,BKP-101-002,W TH,2023 Spring 2,3/13/2023 - 4/30/2023,07:30 AM - 09:20 AM,Thornley,920,206,LEC,16,0
Introduction to Baking,BKP-101-002,W TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:30 AM - 12:20 PM,Thornley,920,206,LAB,16,0
Introduction to Pastries,BKP-102-002,W TH,2023 Spring 2,3/13/2023 - 4/30/2023,12:30 PM - 02:20 PM,Thornley,920,206,LEC,16,0
Introduction to Pastries,BKP-102-002,W TH,2023 Spring 2,3/13/2023 - 4/30/2023,02:30 PM - 05:20 PM,Thornley,920,206,LAB,16,0
Intro to Cakes & Decorating,BKP-109-002,M T,2023 Spring 2,3/13/2023 - 4/30/2023,05:30 PM - 09:30 PM,Thornley,920,202,HYB,16,0
Artisan Breads,BKP-182-001,M T,2023 Spring 2,3/13/2023 - 4/30/2023,07:30 AM - 09:20 AM,Thornley,920,206,LEC,16,0
Artisan Breads,BKP-182-001,M T,2023 Spring 2,3/13/2023 - 4/30/2023,09:30 AM - 12:20 PM,Thornley,920,206,LAB,16,0
Advanced Cakes,BKP-210-001,W TH,2023 Spring 2,3/13/2023 - 4/30/2023,07:30 AM - 09:20 AM,Thornley,920,202,LEC,16,0
Advanced Cakes,BKP-210-001,W TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:30 AM - 12:20 PM,Thornley,920,202,LAB,16,0
Chocolate and Sugar,BKP-222-002,W TH,2023 Spring 2,3/13/2023 - 4/30/2023,01:00 PM - 02:50 PM,Thornley,920,202,LEC,16,0
Chocolate and Sugar,BKP-222-002,W TH,2023 Spring 2,3/13/2023 - 4/30/2023,03:00 PM - 05:50 PM,Thornley,920,202,LAB,16,0
Wedding Cakes & Dec Techniques,BKP-223-001,M T,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 12:30 PM,Thornley,920,202,HYB,16,0
Baking and Pastry Capstone,BKP-236-002,M T,2023 Spring 2,3/13/2023 - 4/30/2023,01:10 PM - 03:00 PM,Thornley,920,206,LEC,16,0
Baking and Pastry Capstone,BKP-236-002,M T,2023 Spring 2,3/13/2023 - 4/30/2023,03:10 PM - 06:00 PM,Thornley,920,206,LAB,16,0
Introduction to Business,BUS-101-003,W,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 01:00 PM,Thornley,200,145,HYB,35,0
Introduction to Business,BUS-101-W04,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Introduction to Business,BUS-101-W05,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Business Law I,BUS-121-W03,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Business Law I,BUS-121-W06,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Compensation and Benefits,BUS-136-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Business Ethics,BUS-220-002,M,2023 Spring 2,3/13/2023 - 4/30/2023,03:00 PM - 04:30 PM,Off Site,,,SOM,0,0
Business Ethics,BUS-220-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Intro. to Int'l Business,BUS-250-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Intro. to Int'l Business,BUS-250-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Typography I,CGC-106-002,M W,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 11:55 AM,Thornley,950,226,HYB,20,0
Typography I,CGC-106-003,M W,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 08:25 PM,Off Site,,,SOM,20,0
Typography I,CGC-106-004,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,03:00 PM - 05:55 PM,Off Site,,,SOM,20,0
Electronic Publishing,CGC-110-001,M W,2023 Spring 2,3/13/2023 - 4/30/2023,12:15 PM - 03:10 PM,Thornley,950,226,HYB,20,0
Electronic Publishing,CGC-110-002,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 08:55 PM,Off Site,,,SOM,20,0
General Organic & Biochemistry,CHM-105-003,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 11:00 AM,Off Site,,,SOM,30,0
General Organic & Biochemistry,CHM-105-003,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 09:55 AM,Off Site,,,SOM,30,0
College Chemistry I,CHM-110-006,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 09:55 AM,Off Site,,,SOM,30,0
College Chemistry I,CHM-110-006,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,HYB,30,0
College Chemistry I,CHM-110-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
College Chemistry II,CHM-111-004,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,700,310,LAB,16,0
College Chemistry II,CHM-111-004,,2023 Spring 2,3/13/2023 - 4/30/2023,,Thornley,,,HYB,16,0
College Chemistry II,CHM-111-005,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,10:15 AM - 12:10 PM,Off Site,,,SOM,30,0
College Chemistry II,CHM-111-005,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Off Site,,,SOM,30,0
College Chemistry II,CHM-111-006,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,10:15 AM - 12:10 PM,Off Site,,,SOM,30,0
College Chemistry II,CHM-111-006,M W,2023 Spring 2,3/13/2023 - 4/30/2023,02:50 PM - 05:50 PM,Off Site,,,SOM,30,0
College Chemistry II,CHM-111-008,M W,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,700,310,LAB,16,0
College Chemistry II,CHM-111-008,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,,,SOM,16,0
College Chemistry II,CHM-111-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Organic Chemistry II,CHM-212-001,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Off Site,700,309,LAB,16,0
Organic Chemistry II,CHM-212-001,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,12:40 PM - 02:35 PM,Off Site,,,SOM,16,0
Organic Chemistry II,CHM-212-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Fundamentals of Cosmetology,COS-101-B01,M T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,12:42 PM - 01:20 PM,Berkeley,6100,155,LEC,14,0
Fundamentals of Cosmetology,COS-101-B01,M T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,01:21 PM - 04:44 PM,Berkeley,6100,155,LAB,14,0
Nail Care,COS-108-B01,M T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:30 AM - 09:03 AM,Berkeley,6100,155,LEC,14,0
Nail Care,COS-108-B01,M T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:04 AM - 12:17 PM,Berkeley,6100,155,LAB,14,0
Scalp and Hair Care,COS-110-B02,F,2023 Spring 2,3/13/2023 - 4/30/2023,08:30 AM - 12:30 PM,Berkeley,,,LAB,14,0
Scalp and Hair Care,COS-110-B02,M,2023 Spring 2,3/13/2023 - 4/30/2023,01:30 PM - 03:38 PM,Berkeley,,,LEC,14,0
Scalp and Hair Care,COS-110-B02,T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,01:30 PM - 04:30 PM,Berkeley,,,LAB,14,0
Scalp and Hair Care,COS-110-B03,F,2023 Spring 2,3/13/2023 - 4/30/2023,08:30 AM - 12:30 PM,Berkeley,6100,159,LAB,14,0
Scalp and Hair Care,COS-110-B03,M,2023 Spring 2,3/13/2023 - 4/30/2023,01:30 PM - 03:38 PM,Berkeley,6100,159,LEC,14,0
Scalp and Hair Care,COS-110-B03,T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,01:30 PM - 04:30 PM,Berkeley,6100,159,LAB,14,0
Business of Nail Technology,COS-135-B01,M,2023 Spring 2,3/13/2023 - 4/30/2023,08:30 AM - 12:58 PM,Berkeley,6100,158,LEC,10,0
Fundamentals of Nail Art,COS-137-B01,M,2023 Spring 2,3/13/2023 - 4/30/2023,01:30 PM - 03:39 PM,Berkeley,6100,158,LEC,10,0
Facial Treatments,COS-158-B01,M T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 12:13 PM,Berkeley,6100,150,LAB,16,0
Elec Current Facial Treatment,COS-160-B01,F,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 03:56 PM,Berkeley,6100,150,LAB,16,0
Hair Coloring,COS-210-B02,M T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:30 AM - 08:46 AM,Berkeley,6100,151,LEC,14,0
Hair Coloring,COS-210-B02,M T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:47 AM - 12:52 PM,Berkeley,6100,151,LAB,14,0
Cosmetology Clinical Pract I,COS-220-B02,M T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 01:00 PM,Berkeley,6100,159,LAB,14,0
Facial Practice I,COS-221-B01,M T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,12:45 PM - 03:58 PM,Berkeley,6100,150,LAB,16,0
Nail Practice I,COS-224-B01,T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:30 AM - 09:13 AM,Berkeley,6100,158,LEC,10,0
Nail Practice I,COS-224-B01,T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:14 AM - 04:10 PM,Berkeley,6100,158,LAB,10,0
Computers and Programming,CPT-114-002,M,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,920,503,HYB,24,0
Computers and Programming,CPT-114-W03,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Intro to Web Page Publishing,CPT-162-001,M W,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 11:00 AM,Thornley,920,503,LEC,24,0
Intro to Web Page Publishing,CPT-162-W03,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Intro to Programming Logic,CPT-167-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,25,0
Microcomputer Database,CPT-172-002,TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Thornley,920,740B,HYB,24,0
Microcomputer Database,CPT-172-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Microcomputer Spreadsheets,CPT-174-002,T,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,920,503,HYB,24,0
Microcomputer Spreadsheets,CPT-174-D01,W,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Dorchester,5100,130,HYB,24,0
Microcomputer Spreadsheets,CPT-174-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Microcomputer Spreadsheets,CPT-174-W04,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Microcomputer Word Processing,CPT-179-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,24,0
Shell Scripting,CPT-180-001,W,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Thornley,920,503,HYB,24,0
Shell Scripting,CPT-180-W03,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,25,0
Object-Oriented Logic & Design,CPT-187-001,T,2023 Spring 2,3/13/2023 - 4/30/2023,02:50 PM - 05:50 PM,Thornley,920,503,HYB,24,0
Object-Oriented Logic & Design,CPT-187-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,25,0
SQL Programming I,CPT-202-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,25,0
Computer Systems Management,CPT-209-W03,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,28,0
Advanced Java Programming,CPT-237-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,25,0
Database,CPT-242-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Advanced Web Page Publishing,CPT-262-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,25,0
Systems and Procedures,CPT-264-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Advanced Microcomputer Apps,CPT-270-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Information Systems Security,CPT-282-W03,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,28,0
Information Systems Security,CPT-282-W04,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,28,0
PHP Programming I,CPT-283-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,25,0
Comp Multimedia Concepts/Apps,CPT-290-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Intro to Software As A Service,CPT-298-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,25,0
Intro. to Criminal Justice,CRJ-101-001,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,10:15 AM - 12:10 PM,Thornley,200,156,LEC,35,0
Intro. to Criminal Justice,CRJ-101-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Police Patrol,CRJ-110-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Criminal Law I,CRJ-115-001,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 09:55 AM,Thornley,200,156,LEC,35,0
Criminal Law I,CRJ-115-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Constitutional Law,CRJ-120-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Police Administration,CRJ-130-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Police Administration,CRJ-130-W03,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Criminalistics,CRJ-202-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
The Judicial Process,CRJ-220-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
The Judicial Process,CRJ-220-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
White Collar Crime Investig,CRJ-232-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Cyber Crimes and the Law,CRJ-233-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
Police Science I,CRJ-281-001,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 11:00 AM,Thornley,920,507,LEC,35,0
Police Science II,CRJ-282-001,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,01:00 PM - 04:00 PM,Thornley,920,507,LEC,35,0
Nutrition,CUL-103-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Introduction to Culinary Arts,CUL-104-002,W TH,2023 Spring 2,3/13/2023 - 4/30/2023,12:30 PM - 02:30 PM,Thornley,920,408,HYB,25,0
